date,property_id,occupancy_rate,available_rooms,occupied_rooms,average_nightly_rate,day_of_week,season,is_holiday
2023-08-14,PROP010,0.932,2,27,316.52,Monday,Summer,False
2023-08-15,PROP001,0.879,3,26,318.4,Tuesday,Summer,True
2023-08-15,PROP002,0.95,1,28,328.12,Tuesday,Summer,True
2023-08-15,PROP003,0.95,1,28,308.08,Tuesday,Summer,True
2023-08-15,PROP004,0.857,4,25,337.32,Tuesday,Summer,True
2023-08-15,PROP005,0.776,6,23,337.68,Tuesday,Summer,True
2023-08-15,PROP006,0.95,1,28,307.96,Tuesday,Summer,True
2023-08-15,PROP007,0.326,20,9,320.84,Tuesday,Summer,True
2023-08-15,PROP008,0.905,2,27,353.04,Tuesday,Summer,True
2023-08-15,PROP009,0.545,13,16,328.92,Tuesday,Summer,True
2023-08-15,PROP010,0.95,1,28,316.52,Tuesday,Summer,True
2023-08-16,PROP001,0.95,1,28,318.4,Wednesday,Summer,False
2023-08-16,PROP002,0.529,14,15,328.12,Wednesday,Summer,False
2023-08-16,PROP003,0.95,1,28,308.08,Wednesday,Summer,False
2023-08-16,PROP004,0.895,3,26,337.32,Wednesday,Summer,False
2023-08-16,PROP005,0.95,1,28,337.68,Wednesday,Summer,False
2023-08-16,PROP006,0.759,7,22,307.96,Wednesday,Summer,False
2023-08-16,PROP007,0.947,1,28,320.84,Wednesday,Summer,False
2023-08-16,PROP008,0.75,7,22,353.04,Wednesday,Summer,False
2023-08-16,PROP009,0.95,1,28,328.92,Wednesday,Summer,False
2023-08-16,PROP010,0.95,1,28,316.52,Wednesday,Summer,False
2023-08-17,PROP001,0.902,2,27,318.4,Thursday,Summer,False
2023-08-17,PROP002,0.894,3,26,328.12,Thursday,Summer,False
2023-08-17,PROP003,0.495,15,14,308.08,Thursday,Summer,False
2023-08-17,PROP004,0.95,1,28,337.32,Thursday,Summer,False
2023-08-17,PROP005,0.95,1,28,337.68,Thursday,Summer,False
2023-08-17,PROP006,0.95,1,28,307.96,Thursday,Summer,False
2023-08-17,PROP007,0.95,1,28,320.84,Thursday,Summer,False
2023-08-17,PROP008,0.563,13,16,353.04,Thursday,Summer,False
2023-08-17,PROP009,0.95,1,28,328.92,Thursday,Summer,False
2023-08-17,PROP010,0.919,2,27,316.52,Thursday,Summer,False
2023-08-18,PROP001,0.95,1,28,318.4,Friday,Summer,False
2023-08-18,PROP002,0.734,7,22,328.12,Friday,Summer,False
2023-08-18,PROP003,0.95,1,28,308.08,Friday,Summer,False
2023-08-18,PROP004,0.92,2,27,337.32,Friday,Summer,False
2023-08-18,PROP005,0.95,1,28,337.68,Friday,Summer,False
2023-08-18,PROP006,0.95,1,28,307.96,Friday,Summer,False
2023-08-18,PROP007,0.84,4,25,320.84,Friday,Summer,False
2023-08-18,PROP008,0.95,1,28,353.04,Friday,Summer,False
2023-08-18,PROP009,0.95,1,28,328.92,Friday,Summer,False
2023-08-18,PROP010,0.95,1,28,316.52,Friday,Summer,False
2023-08-19,PROP001,0.763,7,22,318.4,Saturday,Summer,True
2023-08-19,PROP002,0.95,1,28,328.12,Saturday,Summer,True
2023-08-19,PROP003,0.655,10,19,308.08,Saturday,Summer,True
2023-08-19,PROP004,0.721,8,21,337.32,Saturday,Summer,True
2023-08-19,PROP005,0.812,5,24,337.68,Saturday,Summer,True
2023-08-19,PROP006,0.95,1,28,307.96,Saturday,Summer,True
2023-08-19,PROP007,0.95,1,28,320.84,Saturday,Summer,True
2023-08-19,PROP008,0.95,1,28,353.04,Saturday,Summer,True
2023-08-19,PROP009,0.311,20,9,328.92,Saturday,Summer,True
2023-08-19,PROP010,0.95,1,28,316.52,Saturday,Summer,True
2023-08-20,PROP001,0.95,1,28,318.4,Sunday,Summer,True
2023-08-20,PROP002,0.859,4,25,328.12,Sunday,Summer,True
2023-08-20,PROP003,0.95,1,28,308.08,Sunday,Summer,True
2023-08-20,PROP004,0.95,1,28,337.32,Sunday,Summer,True
2023-08-20,PROP005,0.95,1,28,337.68,Sunday,Summer,True
2023-08-20,PROP006,0.606,11,18,307.96,Sunday,Summer,True
2023-08-20,PROP007,0.95,1,28,320.84,Sunday,Summer,True
2023-08-20,PROP008,0.94,1,28,353.04,Sunday,Summer,True
2023-08-20,PROP009,0.95,1,28,328.92,Sunday,Summer,True
2023-08-20,PROP010,0.638,10,19,316.52,Sunday,Summer,True
2023-08-21,PROP001,0.582,12,17,318.4,Monday,Summer,False
2023-08-21,PROP002,0.95,1,28,328.12,Monday,Summer,False
2023-08-21,PROP003,0.866,4,25,308.08,Monday,Summer,False
2023-08-21,PROP004,0.95,1,28,337.32,Monday,Summer,False
2023-08-21,PROP005,0.932,2,27,337.68,Monday,Summer,False
2023-08-21,PROP006,0.91,2,27,307.96,Monday,Summer,False
2023-08-21,PROP007,0.95,1,28,320.84,Monday,Summer,False
2023-08-21,PROP008,0.95,1,28,353.04,Monday,Summer,False
2023-08-21,PROP009,0.95,1,28,328.92,Monday,Summer,False
2023-08-21,PROP010,0.95,1,28,316.52,Monday,Summer,False
2023-08-22,PROP001,0.95,1,28,318.4,Tuesday,Summer,False
2023-08-22,PROP002,0.751,7,22,328.12,Tuesday,Summer,False
2023-08-22,PROP003,0.898,3,26,308.08,Tuesday,Summer,False
2023-08-22,PROP004,0.933,2,27,337.32,Tuesday,Summer,False
2023-08-22,PROP005,0.95,1,28,337.68,Tuesday,Summer,False
2023-08-22,PROP006,0.944,1,28,307.96,Tuesday,Summer,False
2023-08-22,PROP007,0.897,3,26,320.84,Tuesday,Summer,False
2023-08-22,PROP008,0.95,1,28,353.04,Tuesday,Summer,False
2023-08-22,PROP009,0.95,1,28,328.92,Tuesday,Summer,False
2023-08-22,PROP010,0.95,1,28,316.52,Tuesday,Summer,False
2023-08-23,PROP001,0.687,9,20,318.4,Wednesday,Summer,False
2023-08-23,PROP002,0.95,1,28,328.12,Wednesday,Summer,False
2023-08-23,PROP003,0.87,3,26,308.08,Wednesday,Summer,False
2023-08-23,PROP004,0.95,1,28,337.32,Wednesday,Summer,False
2023-08-23,PROP005,0.95,1,28,337.68,Wednesday,Summer,False
2023-08-23,PROP006,0.95,1,28,307.96,Wednesday,Summer,False
2023-08-23,PROP007,0.607,11,18,320.84,Wednesday,Summer,False
2023-08-23,PROP008,0.774,6,23,353.04,Wednesday,Summer,False
2023-08-23,PROP009,0.95,1,28,328.92,Wednesday,Summer,False
2023-08-23,PROP010,0.457,16,13,316.52,Wednesday,Summer,False
2023-08-24,PROP001,0.95,1,28,318.4,Thursday,Summer,False
2023-08-24,PROP002,0.95,1,28,328.12,Thursday,Summer,False
2023-08-24,PROP003,0.52,14,15,308.08,Thursday,Summer,False
2023-08-24,PROP004,0.885,3,26,337.32,Thursday,Summer,False
2023-08-24,PROP005,0.725,8,21,337.68,Thursday,Summer,False
2023-08-24,PROP006,0.798,6,23,307.96,Thursday,Summer,False
2023-08-24,PROP007,0.805,5,24,320.84,Thursday,Summer,False
2023-08-24,PROP008,0.95,1,28,353.04,Thursday,Summer,False
2023-08-24,PROP009,0.95,1,28,328.92,Thursday,Summer,False
2023-08-24,PROP010,0.58,12,17,316.52,Thursday,Summer,False
2023-08-25,PROP001,0.896,3,26,318.4,Friday,Summer,False
2023-08-25,PROP002,0.873,3,26,328.12,Friday,Summer,False
2023-08-25,PROP003,0.939,1,28,308.08,Friday,Summer,False
2023-08-25,PROP004,0.757,7,22,337.32,Friday,Summer,False
2023-08-25,PROP005,0.95,1,28,337.68,Friday,Summer,False
2023-08-25,PROP006,0.95,1,28,307.96,Friday,Summer,False
2023-08-25,PROP007,0.95,1,28,320.84,Friday,Summer,False
2023-08-25,PROP008,0.95,1,28,353.04,Friday,Summer,False
2023-08-25,PROP009,0.674,9,20,328.92,Friday,Summer,False
2023-08-25,PROP010,0.948,1,28,316.52,Friday,Summer,False
2023-08-26,PROP001,0.486,15,14,318.4,Saturday,Summer,True
2023-08-26,PROP002,0.95,1,28,328.12,Saturday,Summer,True
2023-08-26,PROP003,0.95,1,28,308.08,Saturday,Summer,True
2023-08-26,PROP004,0.95,1,28,337.32,Saturday,Summer,True
2023-08-26,PROP005,0.95,1,28,337.68,Saturday,Summer,True
2023-08-26,PROP006,0.781,6,23,307.96,Saturday,Summer,True
2023-08-26,PROP007,0.95,1,28,320.84,Saturday,Summer,True
2023-08-26,PROP008,0.902,2,27,353.04,Saturday,Summer,True
2023-08-26,PROP009,0.95,1,28,328.92,Saturday,Summer,True
2023-08-26,PROP010,0.792,6,23,316.52,Saturday,Summer,True
2023-08-27,PROP001,0.273,21,8,318.4,Sunday,Summer,True
2023-08-27,PROP002,0.95,1,28,328.12,Sunday,Summer,True
2023-08-27,PROP003,0.938,1,28,308.08,Sunday,Summer,True
2023-08-27,PROP004,0.819,5,24,337.32,Sunday,Summer,True
2023-08-27,PROP005,0.95,1,28,337.68,Sunday,Summer,True
2023-08-27,PROP006,0.95,1,28,307.96,Sunday,Summer,True
2023-08-27,PROP007,0.95,1,28,320.84,Sunday,Summer,True
2023-08-27,PROP008,0.917,2,27,353.04,Sunday,Summer,True
2023-08-27,PROP009,0.95,1,28,328.92,Sunday,Summer,True
2023-08-27,PROP010,0.95,1,28,316.52,Sunday,Summer,True
2023-08-28,PROP001,0.813,5,24,318.4,Monday,Summer,False
2023-08-28,PROP002,0.851,4,25,328.12,Monday,Summer,False
2023-08-28,PROP003,0.95,1,28,308.08,Monday,Summer,False
2023-08-28,PROP004,0.827,5,24,337.32,Monday,Summer,False
2023-08-28,PROP005,0.95,1,28,337.68,Monday,Summer,False
2023-08-28,PROP006,0.95,1,28,307.96,Monday,Summer,False
2023-08-28,PROP007,0.95,1,28,320.84,Monday,Summer,False
2023-08-28,PROP008,0.95,1,28,353.04,Monday,Summer,False
2023-08-28,PROP009,0.897,3,26,328.92,Monday,Summer,False
2023-08-28,PROP010,0.676,9,20,316.52,Monday,Summer,False
2023-08-29,PROP001,0.553,13,16,318.4,Tuesday,Summer,False
2023-08-29,PROP002,0.95,1,28,328.12,Tuesday,Summer,False
2023-08-29,PROP003,0.398,18,11,308.08,Tuesday,Summer,False
2023-08-29,PROP004,0.95,1,28,337.32,Tuesday,Summer,False
2023-08-29,PROP005,0.95,1,28,337.68,Tuesday,Summer,False
2023-08-29,PROP006,0.642,10,19,307.96,Tuesday,Summer,False
2023-08-29,PROP007,0.931,2,27,320.84,Tuesday,Summer,False
2023-08-29,PROP008,0.704,8,21,353.04,Tuesday,Summer,False
2023-08-29,PROP009,0.729,8,21,328.92,Tuesday,Summer,False
2023-08-29,PROP010,0.831,5,24,316.52,Tuesday,Summer,False
2023-08-30,PROP001,0.788,6,23,318.4,Wednesday,Summer,False
2023-08-30,PROP002,0.641,10,19,328.12,Wednesday,Summer,False
2023-08-30,PROP003,0.846,4,25,308.08,Wednesday,Summer,False
2023-08-30,PROP004,0.672,9,20,337.32,Wednesday,Summer,False
2023-08-30,PROP005,0.819,5,24,337.68,Wednesday,Summer,False
2023-08-30,PROP006,0.654,10,19,307.96,Wednesday,Summer,False
2023-08-30,PROP007,0.899,3,26,320.84,Wednesday,Summer,False
2023-08-30,PROP008,0.95,1,28,353.04,Wednesday,Summer,False
2023-08-30,PROP009,0.946,1,28,328.92,Wednesday,Summer,False
2023-08-30,PROP010,0.95,1,28,316.52,Wednesday,Summer,False
2023-08-31,PROP001,0.585,12,17,318.4,Thursday,Summer,False
2023-08-31,PROP002,0.95,1,28,328.12,Thursday,Summer,False
2023-08-31,PROP003,0.95,1,28,308.08,Thursday,Summer,False
2023-08-31,PROP004,0.95,1,28,337.32,Thursday,Summer,False
2023-08-31,PROP005,0.915,2,27,337.68,Thursday,Summer,False
2023-08-31,PROP006,0.794,6,23,307.96,Thursday,Summer,False
2023-08-31,PROP007,0.95,1,28,320.84,Thursday,Summer,False
2023-08-31,PROP008,0.95,1,28,353.04,Thursday,Summer,False
2023-08-31,PROP009,0.88,3,26,328.92,Thursday,Summer,False
2023-08-31,PROP010,0.873,3,26,316.52,Thursday,Summer,False
2023-09-01,PROP001,0.461,16,13,265.33,Friday,Fall,False
2023-09-01,PROP002,0.95,1,28,273.43,Friday,Fall,False
2023-09-01,PROP003,0.95,1,28,256.73,Friday,Fall,False
2023-09-01,PROP004,0.745,7,22,281.1,Friday,Fall,False
2023-09-01,PROP005,0.745,7,22,281.4,Friday,Fall,False
2023-09-01,PROP006,0.867,3,26,256.63,Friday,Fall,False
2023-09-01,PROP007,0.95,1,28,267.37,Friday,Fall,False
2023-09-01,PROP008,0.856,4,25,294.2,Friday,Fall,False
2023-09-01,PROP009,0.941,1,28,274.1,Friday,Fall,False
2023-09-01,PROP010,0.848,4,25,263.77,Friday,Fall,False
2023-09-02,PROP001,0.753,7,22,265.33,Saturday,Fall,True
2023-09-02,PROP002,0.926,2,27,273.43,Saturday,Fall,True
2023-09-02,PROP003,0.759,7,22,256.73,Saturday,Fall,True
2023-09-02,PROP004,0.839,4,25,281.1,Saturday,Fall,True
2023-09-02,PROP005,0.809,5,24,281.4,Saturday,Fall,True
2023-09-02,PROP006,0.556,13,16,256.63,Saturday,Fall,True
2023-09-02,PROP007,0.95,1,28,267.37,Saturday,Fall,True
2023-09-02,PROP008,0.641,10,19,294.2,Saturday,Fall,True
2023-09-02,PROP009,0.668,9,20,274.1,Saturday,Fall,True
2023-09-02,PROP010,0.95,1,28,263.77,Saturday,Fall,True
2023-09-03,PROP001,0.644,10,19,265.33,Sunday,Fall,True
2023-09-03,PROP002,0.94,1,28,273.43,Sunday,Fall,True
2023-09-03,PROP003,0.919,2,27,256.73,Sunday,Fall,True
2023-09-03,PROP004,0.875,3,26,281.1,Sunday,Fall,True
2023-09-03,PROP005,0.46,16,13,281.4,Sunday,Fall,True
2023-09-03,PROP006,0.95,1,28,256.63,Sunday,Fall,True
2023-09-03,PROP007,0.927,2,27,267.37,Sunday,Fall,True
2023-09-03,PROP008,0.794,6,23,294.2,Sunday,Fall,True
2023-09-03,PROP009,0.649,10,19,274.1,Sunday,Fall,True
2023-09-03,PROP010,0.837,4,25,263.77,Sunday,Fall,True
2023-09-04,PROP001,0.596,12,17,265.33,Monday,Fall,False
2023-09-04,PROP002,0.724,8,21,273.43,Monday,Fall,False
2023-09-04,PROP003,0.635,10,19,256.73,Monday,Fall,False
2023-09-04,PROP004,0.756,7,22,281.1,Monday,Fall,False
2023-09-04,PROP005,0.808,5,24,281.4,Monday,Fall,False
2023-09-04,PROP006,0.519,14,15,256.63,Monday,Fall,False
2023-09-04,PROP007,0.902,2,27,267.37,Monday,Fall,False
2023-09-04,PROP008,0.726,8,21,294.2,Monday,Fall,False
2023-09-04,PROP009,0.533,13,16,274.1,Monday,Fall,False
2023-09-04,PROP010,0.864,4,25,263.77,Monday,Fall,False
2023-09-05,PROP001,0.403,17,12,265.33,Tuesday,Fall,False
2023-09-05,PROP002,0.701,8,21,273.43,Tuesday,Fall,False
2023-09-05,PROP003,0.331,20,9,256.73,Tuesday,Fall,False
2023-09-05,PROP004,0.847,4,25,281.1,Tuesday,Fall,False
2023-09-05,PROP005,0.461,16,13,281.4,Tuesday,Fall,False
2023-09-05,PROP006,0.815,5,24,256.63,Tuesday,Fall,False
2023-09-05,PROP007,0.646,10,19,267.37,Tuesday,Fall,False
2023-09-05,PROP008,0.729,8,21,294.2,Tuesday,Fall,False
2023-09-05,PROP009,0.827,5,24,274.1,Tuesday,Fall,False
2023-09-05,PROP010,0.674,9,20,263.77,Tuesday,Fall,False
2023-09-06,PROP001,0.622,11,18,265.33,Wednesday,Fall,False
2023-09-06,PROP002,0.856,4,25,273.43,Wednesday,Fall,False
2023-09-06,PROP003,0.542,13,16,256.73,Wednesday,Fall,False
2023-09-06,PROP004,0.688,9,20,281.1,Wednesday,Fall,False
2023-09-06,PROP005,0.771,6,23,281.4,Wednesday,Fall,False
2023-09-06,PROP006,0.766,7,22,256.63,Wednesday,Fall,False
2023-09-06,PROP007,0.671,9,20,267.37,Wednesday,Fall,False
2023-09-06,PROP008,0.572,12,17,294.2,Wednesday,Fall,False
2023-09-06,PROP009,0.778,6,23,274.1,Wednesday,Fall,False
2023-09-06,PROP010,0.759,7,22,263.77,Wednesday,Fall,False
2023-09-07,PROP001,0.864,4,25,265.33,Thursday,Fall,False
2023-09-07,PROP002,0.577,12,17,273.43,Thursday,Fall,False
2023-09-07,PROP003,0.6,12,17,256.73,Thursday,Fall,False
2023-09-07,PROP004,0.63,11,18,281.1,Thursday,Fall,False
2023-09-07,PROP005,0.794,6,23,281.4,Thursday,Fall,False
2023-09-07,PROP006,0.75,7,22,256.63,Thursday,Fall,False
2023-09-07,PROP007,0.584,12,17,267.37,Thursday,Fall,False
2023-09-07,PROP008,0.749,7,22,294.2,Thursday,Fall,False
2023-09-07,PROP009,0.755,7,22,274.1,Thursday,Fall,False
2023-09-07,PROP010,0.901,2,27,263.77,Thursday,Fall,False
2023-09-08,PROP001,0.95,1,28,265.33,Friday,Fall,False
2023-09-08,PROP002,0.764,7,22,273.43,Friday,Fall,False
2023-09-08,PROP003,0.95,1,28,256.73,Friday,Fall,False
2023-09-08,PROP004,0.794,6,23,281.1,Friday,Fall,False
2023-09-08,PROP005,0.918,2,27,281.4,Friday,Fall,False
2023-09-08,PROP006,0.591,12,17,256.63,Friday,Fall,False
2023-09-08,PROP007,0.779,6,23,267.37,Friday,Fall,False
2023-09-08,PROP008,0.787,6,23,294.2,Friday,Fall,False
2023-09-08,PROP009,0.494,15,14,274.1,Friday,Fall,False
2023-09-08,PROP010,0.617,11,18,263.77,Friday,Fall,False
2023-09-09,PROP001,0.95,1,28,265.33,Saturday,Fall,True
2023-09-09,PROP002,0.574,12,17,273.43,Saturday,Fall,True
2023-09-09,PROP003,0.754,7,22,256.73,Saturday,Fall,True
2023-09-09,PROP004,0.95,1,28,281.1,Saturday,Fall,True
2023-09-09,PROP005,0.95,1,28,281.4,Saturday,Fall,True
2023-09-09,PROP006,0.883,3,26,256.63,Saturday,Fall,True
2023-09-09,PROP007,0.95,1,28,267.37,Saturday,Fall,True
2023-09-09,PROP008,0.809,5,24,294.2,Saturday,Fall,True
2023-09-09,PROP009,0.917,2,27,274.1,Saturday,Fall,True
2023-09-09,PROP010,0.95,1,28,263.77,Saturday,Fall,True
2023-09-10,PROP001,0.95,1,28,265.33,Sunday,Fall,True
2023-09-10,PROP002,0.95,1,28,273.43,Sunday,Fall,True
2023-09-10,PROP003,0.95,1,28,256.73,Sunday,Fall,True
2023-09-10,PROP004,0.83,5,24,281.1,Sunday,Fall,True
2023-09-10,PROP005,0.678,9,20,281.4,Sunday,Fall,True
2023-09-10,PROP006,0.733,8,21,256.63,Sunday,Fall,True
2023-09-10,PROP007,0.622,11,18,267.37,Sunday,Fall,True
2023-09-10,PROP008,0.95,1,28,294.2,Sunday,Fall,True
2023-09-10,PROP009,0.843,4,25,274.1,Sunday,Fall,True
2023-09-10,PROP010,0.569,12,17,263.77,Sunday,Fall,True
2023-09-11,PROP001,0.705,8,21,265.33,Monday,Fall,False
2023-09-11,PROP002,0.558,13,16,273.43,Monday,Fall,False
2023-09-11,PROP003,0.695,9,20,256.73,Monday,Fall,False
2023-09-11,PROP004,0.707,8,21,281.1,Monday,Fall,False
2023-09-11,PROP005,0.8,5,24,281.4,Monday,Fall,False
2023-09-11,PROP006,0.631,11,18,256.63,Monday,Fall,False
2023-09-11,PROP007,0.686,9,20,267.37,Monday,Fall,False
2023-09-11,PROP008,0.792,6,23,294.2,Monday,Fall,False
2023-09-11,PROP009,0.917,2,27,274.1,Monday,Fall,False
2023-09-11,PROP010,0.808,5,24,263.77,Monday,Fall,False
2023-09-12,PROP001,0.709,8,21,265.33,Tuesday,Fall,False
2023-09-12,PROP002,0.894,3,26,273.43,Tuesday,Fall,False
2023-09-12,PROP003,0.695,9,20,256.73,Tuesday,Fall,False
2023-09-12,PROP004,0.423,17,12,281.1,Tuesday,Fall,False
2023-09-12,PROP005,0.888,3,26,281.4,Tuesday,Fall,False
2023-09-12,PROP006,0.661,10,19,256.63,Tuesday,Fall,False
2023-09-12,PROP007,0.712,8,21,267.37,Tuesday,Fall,False
2023-09-12,PROP008,0.618,11,18,294.2,Tuesday,Fall,False
2023-09-12,PROP009,0.626,11,18,274.1,Tuesday,Fall,False
2023-09-12,PROP010,0.56,13,16,263.77,Tuesday,Fall,False
2023-09-13,PROP001,0.882,3,26,265.33,Wednesday,Fall,False
2023-09-13,PROP002,0.61,11,18,273.43,Wednesday,Fall,False
2023-09-13,PROP003,0.647,10,19,256.73,Wednesday,Fall,False
2023-09-13,PROP004,0.686,9,20,281.1,Wednesday,Fall,False
2023-09-13,PROP005,0.617,11,18,281.4,Wednesday,Fall,False
2023-09-13,PROP006,0.648,10,19,256.63,Wednesday,Fall,False
2023-09-13,PROP007,0.741,7,22,267.37,Wednesday,Fall,False
2023-09-13,PROP008,0.799,6,23,294.2,Wednesday,Fall,False
2023-09-13,PROP009,0.73,8,21,274.1,Wednesday,Fall,False
2023-09-13,PROP010,0.659,10,19,263.77,Wednesday,Fall,False
2023-09-14,PROP001,0.717,8,21,265.33,Thursday,Fall,False
2023-09-14,PROP002,0.831,5,24,273.43,Thursday,Fall,False
2023-09-14,PROP003,0.605,11,18,256.73,Thursday,Fall,False
2023-09-14,PROP004,0.536,13,16,281.1,Thursday,Fall,False
2023-09-14,PROP005,0.641,10,19,281.4,Thursday,Fall,False
2023-09-14,PROP006,0.854,4,25,256.63,Thursday,Fall,False
2023-09-14,PROP007,0.713,8,21,267.37,Thursday,Fall,False
2023-09-14,PROP008,0.518,14,15,294.2,Thursday,Fall,False
2023-09-14,PROP009,0.779,6,23,274.1,Thursday,Fall,False
2023-09-14,PROP010,0.524,14,15,263.77,Thursday,Fall,False
2023-09-15,PROP001,0.822,5,24,265.33,Friday,Fall,False
2023-09-15,PROP002,0.895,3,26,273.43,Friday,Fall,False
2023-09-15,PROP003,0.433,16,13,256.73,Friday,Fall,False
2023-09-15,PROP004,0.95,1,28,281.1,Friday,Fall,False
2023-09-15,PROP005,0.658,10,19,281.4,Friday,Fall,False
2023-09-15,PROP006,0.719,8,21,256.63,Friday,Fall,False
2023-09-15,PROP007,0.829,5,24,267.37,Friday,Fall,False
2023-09-15,PROP008,0.592,12,17,294.2,Friday,Fall,False
2023-09-15,PROP009,0.729,8,21,274.1,Friday,Fall,False
2023-09-15,PROP010,0.95,1,28,263.77,Friday,Fall,False
2023-09-16,PROP001,0.85,4,25,265.33,Saturday,Fall,True
2023-09-16,PROP002,0.647,10,19,273.43,Saturday,Fall,True
2023-09-16,PROP003,0.664,10,19,256.73,Saturday,Fall,True
2023-09-16,PROP004,0.681,9,20,281.1,Saturday,Fall,True
2023-09-16,PROP005,0.95,1,28,281.4,Saturday,Fall,True
2023-09-16,PROP006,0.914,2,27,256.63,Saturday,Fall,True
2023-09-16,PROP007,0.88,3,26,267.37,Saturday,Fall,True
2023-09-16,PROP008,0.602,11,18,294.2,Saturday,Fall,True
2023-09-16,PROP009,0.729,8,21,274.1,Saturday,Fall,True
2023-09-16,PROP010,0.825,5,24,263.77,Saturday,Fall,True
2023-09-17,PROP001,0.8,6,23,265.33,Sunday,Fall,True
2023-09-17,PROP002,0.851,4,25,273.43,Sunday,Fall,True
2023-09-17,PROP003,0.658,10,19,256.73,Sunday,Fall,True
2023-09-17,PROP004,0.791,6,23,281.1,Sunday,Fall,True
2023-09-17,PROP005,0.716,8,21,281.4,Sunday,Fall,True
2023-09-17,PROP006,0.448,16,13,256.63,Sunday,Fall,True
2023-09-17,PROP007,0.95,1,28,267.37,Sunday,Fall,True
2023-09-17,PROP008,0.803,5,24,294.2,Sunday,Fall,True
2023-09-17,PROP009,0.341,19,10,274.1,Sunday,Fall,True
2023-09-17,PROP010,0.731,8,21,263.77,Sunday,Fall,True
2023-09-18,PROP001,0.447,16,13,265.33,Monday,Fall,False
2023-09-18,PROP002,0.789,6,23,273.43,Monday,Fall,False
2023-09-18,PROP003,0.749,7,22,256.73,Monday,Fall,False
2023-09-18,PROP004,0.703,8,21,281.1,Monday,Fall,False
2023-09-18,PROP005,0.574,12,17,281.4,Monday,Fall,False
2023-09-18,PROP006,0.884,3,26,256.63,Monday,Fall,False
2023-09-18,PROP007,0.672,9,20,267.37,Monday,Fall,False
2023-09-18,PROP008,0.707,8,21,294.2,Monday,Fall,False
2023-09-18,PROP009,0.594,12,17,274.1,Monday,Fall,False
2023-09-18,PROP010,0.653,10,19,263.77,Monday,Fall,False
2023-09-19,PROP001,0.858,4,25,265.33,Tuesday,Fall,False
2023-09-19,PROP002,0.623,11,18,273.43,Tuesday,Fall,False
2023-09-19,PROP003,0.581,12,17,256.73,Tuesday,Fall,False
2023-09-19,PROP004,0.875,3,26,281.1,Tuesday,Fall,False
2023-09-19,PROP005,0.587,12,17,281.4,Tuesday,Fall,False
2023-09-19,PROP006,0.827,5,24,256.63,Tuesday,Fall,False
2023-09-19,PROP007,0.654,10,19,267.37,Tuesday,Fall,False
2023-09-19,PROP008,0.751,7,22,294.2,Tuesday,Fall,False
2023-09-19,PROP009,0.663,10,19,274.1,Tuesday,Fall,False
2023-09-19,PROP010,0.878,3,26,263.77,Tuesday,Fall,False
2023-09-20,PROP001,0.691,9,20,265.33,Wednesday,Fall,False
2023-09-20,PROP002,0.646,10,19,273.43,Wednesday,Fall,False
2023-09-20,PROP003,0.768,6,23,256.73,Wednesday,Fall,False
2023-09-20,PROP004,0.88,3,26,281.1,Wednesday,Fall,False
2023-09-20,PROP005,0.864,4,25,281.4,Wednesday,Fall,False
2023-09-20,PROP006,0.8,5,24,256.63,Wednesday,Fall,False
2023-09-20,PROP007,0.721,8,21,267.37,Wednesday,Fall,False
2023-09-20,PROP008,0.829,5,24,294.2,Wednesday,Fall,False
2023-09-20,PROP009,0.66,10,19,274.1,Wednesday,Fall,False
2023-09-20,PROP010,0.835,4,25,263.77,Wednesday,Fall,False
2023-09-21,PROP001,0.399,18,11,265.33,Thursday,Fall,False
2023-09-21,PROP002,0.678,9,20,273.43,Thursday,Fall,False
2023-09-21,PROP003,0.398,18,11,256.73,Thursday,Fall,False
2023-09-21,PROP004,0.716,8,21,281.1,Thursday,Fall,False
2023-09-21,PROP005,0.793,6,23,281.4,Thursday,Fall,False
2023-09-21,PROP006,0.646,10,19,256.63,Thursday,Fall,False
2023-09-21,PROP007,0.785,6,23,267.37,Thursday,Fall,False
2023-09-21,PROP008,0.786,6,23,294.2,Thursday,Fall,False
2023-09-21,PROP009,0.729,8,21,274.1,Thursday,Fall,False
2023-09-21,PROP010,0.545,13,16,263.77,Thursday,Fall,False
2023-09-22,PROP001,0.95,1,28,265.33,Friday,Fall,False
2023-09-22,PROP002,0.727,8,21,273.43,Friday,Fall,False
2023-09-22,PROP003,0.821,5,24,256.73,Friday,Fall,False
2023-09-22,PROP004,0.679,9,20,281.1,Friday,Fall,False
2023-09-22,PROP005,0.855,4,25,281.4,Friday,Fall,False
2023-09-22,PROP006,0.95,1,28,256.63,Friday,Fall,False
2023-09-22,PROP007,0.95,1,28,267.37,Friday,Fall,False
2023-09-22,PROP008,0.95,1,28,294.2,Friday,Fall,False
2023-09-22,PROP009,0.746,7,22,274.1,Friday,Fall,False
2023-09-22,PROP010,0.782,6,23,263.77,Friday,Fall,False
2023-09-23,PROP001,0.844,4,25,265.33,Saturday,Fall,True
2023-09-23,PROP002,0.942,1,28,273.43,Saturday,Fall,True
2023-09-23,PROP003,0.551,13,16,256.73,Saturday,Fall,True
2023-09-23,PROP004,0.95,1,28,281.1,Saturday,Fall,True
